ticker,date,adjusted_close,monthly_return,volume,data_quality_flag
AAPL,2013-06-30,389.4154004643205,-0.034803303646032346,73289906.0,ok
AAPL,2013-07-31,356.1467389895859,-0.08543232094844377,54835959.0,ok
AAPL,2013-08-31,336.47290267328987,-0.05524081554729987,64800869.0,ok
AAPL,2013-09-30,404.0758933186175,0.20091659717088461,53250822.0,ok
AAPL,2013-10-31,387.8401721784522,-0.04017988058338162,44157129.0,ok
AAPL,2013-11-30,402.91044793284823,0.038856923123120835,76663333.0,ok
AAPL,2013-12-31,428.4092105438359,0.06328642690158648,77735353.0,ok
AAPL,2014-01-31,425.92867269437994,-0.005790113257152174,29147340.0,ok
AAPL,2014-02-28,401.58583542768696,-0.05715237979331789,76294273.0,ok
AAPL,2014-03-31,413.0142315888229,0.028458165485256037,80233436.0,ok
AAPL,2014-04-30,372.53479215034355,-0.09800979322857506,50355259.0,ok
AAPL,2014-05-31,392.6124275213732,0.05389465841603047,61590000.0,ok
AAPL,2014-06-30,423.9501540209429,0.07981847823159827,56911377.0,ok
AAPL,2014-07-31,425.3851745313753,0.0033848802667530986,36978635.0,ok
AAPL,2014-08-31,363.80996372157426,-0.14475166154447028,30766860.0,ok
AAPL,2014-09-30,433.39583973196073,0.19126984675890002,39346032.0,ok
AAPL,2014-10-31,463.7598841475386,0.07006076577559428,57889236.0,ok
AAPL,2014-11-30,542.4093834341995,0.16959099304423586,59870041.0,ok
AAPL,2014-12-31,594.212592546838,0.09550573919767524,79702806.0,ok
AAPL,2015-01-31,606.2886751307819,0.020322831820485332,68488448.0,ok
AAPL,2015-02-28,514.6060587834197,-0.15121941099689096,78987217.0,ok
AAPL,2015-03-31,492.7132815487767,-0.042542789500768285,33197044.0,ok
AAPL,2015-04-30,416.50966980919753,-0.15466116825599574,80575742.0,ok
AAPL,2015-05-31,334.12751685034283,-0.1977916935196099,47775337.0,ok
AAPL,2015-06-30,388.567239280059,0.16293097600249418,38960290.0,ok
AAPL,2015-07-31,370.6063799399719,-0.04622329811788872,56254684.0,ok
AAPL,2015-08-31,404.5990705589287,0.0917218171593881,48419028.0,ok
AAPL,2015-09-30,455.5419247783779,0.12590946921621637,84530973.0,ok
AAPL,2015-10-31,445.09847592955794,-0.022925329768276992,40897807.0,ok
AAPL,2015-11-30,468.72846629853433,0.05308935358546618,48210761.0,ok
AAPL,2015-12-31,555.9110337355974,0.18599802168092827,40346346.0,ok
AAPL,2016-01-31,423.40472666321176,-0.23835883627272691,66068489.0,ok
AAPL,2016-02-29,418.67847694404054,-0.011162486910380243,75765791.0,ok
AAPL,2016-03-31,455.4147967167983,0.08774351153873106,42658928.0,ok
AAPL,2016-04-30,536.2421749213645,0.17748079067099143,83020597.0,ok
AAPL,2016-05-31,513.1943154270831,-0.04298031854294415,64362254.0,ok
AAPL,2016-06-30,538.8423745798943,0.04997728615030894,48940525.0,ok
AAPL,2016-07-31,596.8976074295348,0.10774065958510204,64763303.0,ok
AAPL,2016-08-31,741.5861181730828,0.2424008891016185,61740649.0,ok
AAPL,2016-09-30,697.1715762975695,-0.0598912800376169,102675714.0,ok
AAPL,2016-10-31,766.9548416826829,0.100094822791984,84121396.0,ok
AAPL,2016-11-30,791.579460298396,0.03210699936607386,53722252.0,ok
AAPL,2016-12-31,760.6021180867862,-0.03913358514877652,44764176.0,ok
AAPL,2017-01-31,611.197734626141,-0.19642909204152104,52521818.0,ok
AAPL,2017-02-28,600.0690171733906,-0.01820804761254169,53587479.0,ok
AAPL,2017-03-31,654.5880832442172,0.09085465923176161,53984335.0,ok
AAPL,2017-04-30,704.1955461720504,0.07578424385908877,50866783.0,ok
AAPL,2017-05-31,581.9143609938303,-0.17364663244880008,66159732.0,ok
AAPL,2017-06-30,603.573196637526,0.03721997100519303,60873075.0,ok
AAPL,2017-07-31,530.8023810744827,-0.12056667852125591,62829423.0,ok
AAPL,2017-08-31,462.355497330435,-0.12894984307623736,84131292.0,ok
AAPL,2017-09-30,439.65008588035977,-0.0491081247680033,51998744.0,ok
AAPL,2017-10-31,416.9288213670012,-0.051680336802075844,64800620.0,ok
AAPL,2017-11-30,366.7063138120011,-0.12045822927360494,48708271.0,ok
AAPL,2017-12-31,331.8353325100609,-0.09509239407265146,49605534.0,ok
AAPL,2018-01-31,352.1988214239537,0.0613662468063898,81433127.0,ok
AAPL,2018-02-28,345.4709004589911,-0.019102622029685823,56537517.0,ok
AAPL,2018-03-31,359.38949976909703,0.04028877480451687,58482124.0,ok
AAPL,2018-04-30,293.63230236329554,-0.18296916701252985,66132727.0,ok
AAPL,2018-05-31,252.43956593453268,-0.14028680120417159,55702245.0,ok
AAPL,2018-06-30,293.21216042342127,0.16151427902337034,52394429.0,ok
AAPL,2018-07-31,243.9969573658386,-0.1678484377541234,75417975.0,ok
AAPL,2018-08-31,199.12806339360384,-0.18389120281102633,65256415.0,ok
AAPL,2018-09-30,220.26943786392297,0.10616973876017832,86068254.0,ok
AAPL,2018-10-31,222.61697734707113,0.010657581487080403,71196423.0,ok
AAPL,2018-11-30,215.77601606743087,-0.030729737512224187,70242736.0,ok
AAPL,2018-12-31,206.21714538649252,-0.04429996834287264,91709948.0,ok
AAPL,2019-01-31,177.87733216737962,-0.13742704645628945,38080748.0,ok
AAPL,2019-02-28,192.5122679527955,0.08227544008611876,53082957.0,ok
AAPL,2019-03-31,173.81341222097512,-0.09713072278804269,78535529.0,ok
AAPL,2019-04-30,193.1156709180786,0.11105160672275294,63816538.0,ok
AAPL,2019-05-31,188.15109790971502,-0.02570776874171743,98492954.0,ok
AAPL,2019-06-30,200.3910591091831,0.06505389198069667,49942504.0,ok
AAPL,2019-07-31,223.2766948172795,0.11420487425852244,70953656.0,ok
AAPL,2019-08-31,271.0750945803404,0.21407697656119984,74735254.0,ok
AAPL,2019-09-30,298.0285985246283,0.09943187140085818,79856332.0,ok
AAPL,2019-10-31,291.3779009019489,-0.02231563566584971,73219252.0,ok
AAPL,2019-11-30,317.74287799466475,0.09048379101882498,87375374.0,ok
AAPL,2019-12-31,350.95550757656275,0.10452674751204238,98330189.0,ok
AAPL,2020-01-31,356.9815492977043,0.017170386533475135,69214594.0,ok
AAPL,2020-02-29,348.34217978569205,-0.024201165379579503,80243421.0,ok
AAPL,2020-03-31,289.51935371873816,-0.1688650685459424,76058186.0,ok
AAPL,2020-04-30,343.0148733314732,0.1847735528751726,29579088.0,ok
AAPL,2020-05-31,294.90586482223716,-0.14025341829054094,37779911.0,ok
AAPL,2020-06-30,280.1930912373422,-0.049889728689402446,61495306.0,ok
AAPL,2020-07-31,253.71397761852572,-0.09450309249911837,49612713.0,ok
AAPL,2020-08-31,247.84154077243483,-0.02314589405444767,87483318.0,ok
AAPL,2020-09-30,218.6993953973641,-0.11758378068601782,57043490.0,ok
AAPL,2020-10-31,220.63680413492034,0.008858775005006647,41272292.0,ok
AAPL,2020-11-30,218.02403328819176,-0.011841953825304952,63859038.0,ok
AAPL,2020-12-31,245.87353147422797,0.12773590950509472,35838937.0,ok
AAPL,2021-01-31,241.05653824873764,-0.019591345178995967,76253655.0,ok
AAPL,2021-02-28,263.7460505077123,0.09412527212002919,57990136.0,ok
AAPL,2021-03-31,248.68716269717297,-0.05709616421383723,34546953.0,ok
AAPL,2021-04-30,258.5310051951059,0.0395832353836445,71347573.0,ok
AAPL,2021-05-31,238.15974813059574,-0.07879618558376211,51662638.0,ok
AAPL,2021-06-30,222.14816630902547,-0.06723042809396262,56441401.0,ok
AAPL,2021-07-31,185.4108282560308,-0.16537313210089766,77271672.0,ok
AAPL,2021-08-31,196.36602845294956,0.05908608628720913,57314960.0,ok
AAPL,2021-09-30,186.41230162429403,-0.050689658018115424,74672835.0,ok
AAPL,2021-10-31,176.6385780135606,-0.052430679335916164,44410111.0,ok
AAPL,2021-11-30,190.51636415893282,0.07856599787792007,65789880.0,ok
AAPL,2021-12-31,197.5916351568652,0.03713734003463376,64005871.0,ok
AAPL,2022-01-31,162.53263678283554,-0.1774315919102386,36427237.0,ok
AAPL,2022-02-28,164.83402025591778,0.014159516012511197,67504259.0,ok
AAPL,2022-03-31,158.28579916041423,-0.03972615049573458,57547906.0,ok
AAPL,2022-04-30,163.12512391400455,0.03057333493755765,42171346.0,ok
AAPL,2022-05-31,164.32714211387912,0.007368688348143415,42735126.0,ok
AAPL,2022-06-30,140.9652997849368,-0.1421666684421038,71308295.0,ok
AAPL,2022-07-31,147.95762125932117,0.04960313981562958,64851781.0,ok
AAPL,2022-08-31,134.95532483735713,-0.08787851758697374,77206961.0,ok
AAPL,2022-09-30,129.63253622208254,-0.039441115952182026,24650855.0,ok
AAPL,2022-10-31,119.92923543816214,-0.0748523562579767,63610418.0,ok
AAPL,2022-11-30,136.68894727756415,0.13974667459665113,76357928.0,ok
AAPL,2022-12-31,148.7571092187686,0.08828923026745183,59555026.0,ok
AAPL,2023-01-31,139.84361513730565,-0.059919785536799997,73116306.0,ok
AAPL,2023-02-28,118.5743691336515,-0.15209307899235092,39189499.0,ok
AAPL,2023-03-31,119.40375849903029,0.00699467660202302,43166229.0,ok
AAPL,2023-04-30,130.54560113779365,0.09331232767563047,82318204.0,ok
AAPL,2023-05-31,137.8871811769258,0.05623766695426946,38618325.0,ok
AAPL,2023-06-30,166.1630739030241,0.20506542003942307,70177674.0,ok
AAPL,2023-07-31,178.80138115456035,0.07605966208179438,69765694.0,ok
AAPL,2023-08-31,203.32157569584928,0.13713649404135797,63306574.0,ok
AAPL,2023-09-30,182.9541815300207,-0.10017330475687625,67892868.0,ok
AAPL,2023-10-31,158.91146353199244,-0.13141387530452875,60627835.0,ok
AAPL,2023-11-30,159.09516867685795,0.001156021980934785,74972810.0,ok
AAPL,2023-12-31,167.21990465642034,0.0510684016814158,40652923.0,ok
AAPL,2024-01-31,164.09502923711494,-0.0186872216302596,75461147.0,ok
AAPL,2024-02-29,136.48893712785065,-0.16823234827774025,72249203.0,ok
AAPL,2024-03-31,155.75637658141963,0.1411648435324906,67263007.0,ok
AAPL,2024-04-30,149.6716708471996,-0.039065532132736336,22450460.0,ok
AAPL,2024-05-31,125.6179974242852,-0.1607095937845906,66048709.0,ok
AAPL,2024-06-30,119.10612703666305,-0.051838673766051,67361677.0,ok
AAPL,2024-07-31,122.12750646308396,0.02536712007679398,69204640.0,ok
AAPL,2024-08-31,128.15713411281914,0.04937157749599819,79550933.0,ok
AAPL,2024-09-30,131.81760204537122,0.028562342298710464,54232899.0,ok
AAPL,2024-10-31,134.1419275611915,0.01763289181228056,9158930.0,ok
AAPL,2024-11-30,131.64550039990453,-0.01861034209567447,39701885.0,ok
AAPL,2024-12-31,139.4441351206104,0.059239660277150996,41728771.0,ok
AAPL,2025-01-31,140.4567998516307,0.0072621536226273875,71627860.0,ok
AAPL,2025-02-28,124.62020319712903,-0.1127506583606519,18456555.0,ok
AAPL,2025-03-31,142.2120040259503,0.1411633136321715,42114474.0,ok
AAPL,2025-04-30,124.9331505953967,-0.12150066760468847,67642096.0,ok
AAPL,2025-05-31,142.24456407249494,0.13856541193907979,75870500.0,ok
AAPL,2025-06-30,129.0987345947175,-0.09241709560920486,108348092.0,ok
AAPL,2025-07-31,147.3632209185858,0.1414768810957472,71357396.0,ok
AAPL,2025-08-31,153.3709811884238,0.04076838326679311,85549039.0,ok
AAPL,2025-09-30,148.72634697090086,-0.030283657192078373,62963019.0,ok
AAPL,2025-10-31,132.9267217742815,-0.10623286000368615,68149818.0,ok
AAPL,2025-11-30,114.7506301995831,-0.13673768022025423,57923203.0,ok
AAPL,2025-12-31,81.74284718917815,-0.2876479454012172,65608569.0,ok
AAPL,2026-01-31,83.75966909510083,0.0246727631257464,54112951.0,ok
AAPL,2026-02-28,85.01967947251775,0.015043163267351334,52303350.0,ok
AAPL,2026-03-31,91.73293307834047,0.07896117284225634,76594089.0,ok
AAPL,2026-04-30,92.54893749546272,0.008895435801942408,69176965.0,ok
AAPL,2026-05-31,83.27365911730568,-0.10022025783506983,74629957.0,ok
MSFT,2009-10-31,140.86,,37158879.0,ok
MSFT,2009-11-30,140.40128546724992,-0.003256527990558644,88392562.0,ok
MSFT,2009-12-31,109.51618693471066,-0.219977320220074,108453813.0,ok
MSFT,2010-01-31,113.89400608762928,0.039974174370483784,100167355.0,ok
MSFT,2010-02-28,113.34445959335328,-0.0048250694935885186,36969228.0,ok
MSFT,2010-03-31,111.86559488841057,-0.013047525306913443,56484919.0,ok
MSFT,2010-04-30,104.79390555850749,-0.0632159453222173,103201030.0,ok
MSFT,2010-05-31,98.22255589181525,-0.06270736481925843,95575583.0,ok
MSFT,2010-06-30,105.00044599452703,0.0690054340489481,79992087.0,ok
MSFT,2010-07-31,101.35889892668305,-0.03468125333518857,3825028.0,ok
MSFT,2010-08-31,114.03662910074621,0.12507762326062233,82166052.0,ok
MSFT,2010-09-30,109.90037993979125,-0.03627123314299985,73224591.0,ok
MSFT,2010-10-31,105.40254479394129,-0.04092647494316304,132031508.0,ok
MSFT,2010-11-30,116.12468680654376,0.10172564650658034,134405574.0,ok
MSFT,2010-12-31,112.2678388094398,-0.03321298944408979,73672633.0,ok
MSFT,2011-01-31,112.86679904685532,0.005335100806849846,84526249.0,ok
MSFT,2011-02-28,121.95108456504263,0.08048678260483033,94495341.0,ok
MSFT,2011-03-31,140.5800249257259,0.15275747999393574,90307658.0,ok
MSFT,2011-04-30,139.27746386291773,-0.009265619802645286,74214954.0,ok
MSFT,2011-05-31,131.77341863346493,-0.053878387941056816,85400354.0,ok
MSFT,2011-06-30,126.47972674125873,-0.040172683892575445,59936412.0,ok
MSFT,2011-07-31,129.77646803785385,0.02606537333322434,113106749.0,ok
MSFT,2011-08-31,121.75853151333199,-0.06178266865902948,53136957.0,ok
MSFT,2011-09-30,118.28004543864812,-0.028568725587027943,44637516.0,ok
MSFT,2011-10-31,116.18194182418382,-0.01773844105895761,76352889.0,ok
MSFT,2011-11-30,117.63821889548625,0.012534452845573751,161775600.0,ok
MSFT,2011-12-31,107.48783356384266,-0.08628475870296481,125156268.0,ok
MSFT,2012-01-31,127.00762894968715,0.1816000447553039,108681152.0,ok
MSFT,2012-02-29,141.38192578010745,0.11317664103559122,76170055.0,ok
MSFT,2012-03-31,158.58214754530184,0.12165785456866707,87537182.0,ok
MSFT,2012-04-30,183.57920381073214,0.15762843833533946,120423535.0,ok
MSFT,2012-05-31,208.0908141550426,0.13352062671315235,57079154.0,ok
MSFT,2012-06-30,210.90017411585563,0.013500643804102985,91507281.0,ok
MSFT,2012-07-31,189.18643485963446,-0.1029574268833604,90228454.0,ok
MSFT,2012-08-31,201.52701764484888,0.06522974437554385,107252487.0,ok
MSFT,2012-09-30,192.00589132849387,-0.04724491250664009,113294567.0,ok
MSFT,2012-10-31,214.89726843088914,0.11922226419204751,66725926.0,ok
MSFT,2012-11-30,195.78377102114993,-0.08894248656253212,39531962.0,ok
MSFT,2012-12-31,187.17580863347376,-0.043966679887610716,136968055.0,ok
MSFT,2013-01-31,192.8930887312821,0.030544973410553622,68782474.0,ok
MSFT,2013-02-28,189.61342967425927,-0.017002470532221592,89603860.0,ok
MSFT,2013-03-31,216.20864445951537,0.14026018531991413,62465142.0,ok
MSFT,2013-04-30,231.19884340430232,0.06933209808636409,76256649.0,ok
MSFT,2013-05-31,226.51593586130596,-0.020254891737530256,51038781.0,ok
MSFT,2013-06-30,225.98196127459119,-0.0023573378388782595,87916968.0,ok
MSFT,2013-07-31,230.64966287679152,0.020655195555757677,92897084.0,ok
MSFT,2013-08-31,212.4827668852098,-0.07876402577395536,53018925.0,ok
MSFT,2013-09-30,224.16706811795905,0.05498940645413142,66971222.0,ok
MSFT,2013-10-31,304.78513962090307,0.35963387566153093,117034435.0,ok
MSFT,2013-11-30,322.1543016299696,0.05698821809577259,85039138.0,ok
MSFT,2013-12-31,342.7127463233697,0.06381552128710588,72302067.0,ok
MSFT,2014-01-31,401.1236519600344,0.17043692206752814,137389649.0,ok
MSFT,2014-02-28,371.10109488360956,-0.07484614016083024,66570956.0,ok
MSFT,2014-03-31,301.56008406139716,-0.18739101495785915,85379374.0,ok
MSFT,2014-04-30,303.49851117384554,0.006427996326110907,83573396.0,ok
MSFT,2014-05-31,264.59238645788344,-0.1281921435643435,100429509.0,ok
MSFT,2014-06-30,204.51415415644283,-0.22705956549132822,80861189.0,ok
MSFT,2014-07-31,256.5021379079507,0.25420237521428346,105940453.0,ok
MSFT,2014-08-31,258.36557989332323,0.007264820482865586,69982617.0,ok
MSFT,2014-09-30,215.09664792966674,-0.16747173513407565,75380559.0,ok
MSFT,2014-10-31,188.17417143609674,-0.12516455627134293,105060417.0,ok
MSFT,2014-11-30,181.42358871910912,-0.03587411952165864,95625667.0,ok
MSFT,2014-12-31,196.8184874805361,0.08485610316783165,95630166.0,ok
MSFT,2015-01-31,184.33451818287352,-0.06342884480756494,51203273.0,ok
MSFT,2015-02-28,210.96226205493087,0.14445337820907023,94996034.0,ok
MSFT,2015-03-31,230.25491985454093,0.09145075337970443,1240785.0,ok
MSFT,2015-04-30,289.2957926518531,0.25641524982228425,58740298.0,ok
MSFT,2015-05-31,255.2097931886292,-0.11782404144481973,69727749.0,ok
MSFT,2015-06-30,255.91145424140223,0.0027493500308368723,115573683.0,ok
MSFT,2015-07-31,241.8128668566544,-0.0550916621787807,101572226.0,ok
MSFT,2015-08-31,248.0616044612551,0.025841212197798002,34713263.0,ok
MSFT,2015-09-30,199.0753637670884,-0.19747611001934762,82832522.0,ok
MSFT,2015-10-31,199.27790603138908,0.0010174150154393935,61304519.0,ok
MSFT,2015-11-30,178.54152627000454,-0.10405759561784167,86444026.0,ok
MSFT,2015-12-31,171.1551868891994,-0.041370428130175885,59557256.0,ok
MSFT,2016-01-31,176.77252705584223,0.03282015735976107,60627970.0,ok
MSFT,2016-02-29,186.30136299650414,0.05390450710506478,96351674.0,ok
MSFT,2016-03-31,207.01754637435727,0.11119716487657616,88026443.0,ok
MSFT,2016-04-30,194.30700706726242,-0.06139836709353097,77753053.0,ok
MSFT,2016-05-31,170.67988379793542,-0.12159686686516713,71988514.0,ok
MSFT,2016-06-30,177.31657889688034,0.03888387401764337,65097152.0,ok
MSFT,2016-07-31,199.7342203295448,0.1264272160681692,80153132.0,ok
MSFT,2016-08-31,210.67968455387705,0.05480014494398189,111576817.0,ok
MSFT,2016-09-30,204.64512911604922,-0.028643271659563485,118169683.0,ok
MSFT,2016-10-31,198.37434991817037,-0.030642210860160946,35641821.0,ok
MSFT,2016-11-30,207.05576506618027,0.04376279066114641,76940308.0,ok
MSFT,2016-12-31,214.20388704663426,0.034522689953449426,80675391.0,ok
MSFT,2017-01-31,247.62264540531132,0.1560137811663589,152482777.0,ok
MSFT,2017-02-28,229.0747694875936,-0.07490379519756096,85052998.0,ok
MSFT,2017-03-31,237.58821748160642,0.03716449442710834,100581319.0,ok
MSFT,2017-04-30,253.97099448083537,0.06895450108125534,78004772.0,ok
MSFT,2017-05-31,232.11583828829586,-0.0860537489220593,114441908.0,ok
MSFT,2017-06-30,244.03530984537784,0.051351392670919704,85029369.0,ok
MSFT,2017-07-31,227.803929215407,-0.06651242658390344,57580319.0,ok
MSFT,2017-08-31,241.72494148294822,0.061109623154821824,48047965.0,ok
MSFT,2017-09-30,233.48265772630404,-0.03409777950954895,97213111.0,ok
MSFT,2017-10-31,219.51385429627058,-0.059828012778611384,100610957.0,ok
MSFT,2017-11-30,238.04043690209585,0.08439823839465066,57037808.0,ok
MSFT,2017-12-31,286.3620209605719,0.20299737593890543,56209891.0,ok
MSFT,2018-01-31,280.3316099743352,-0.021058696841181335,110301970.0,ok
MSFT,2018-02-28,273.51523816380825,-0.02431538780500353,51209703.0,ok
MSFT,2018-03-31,290.75215175989825,0.06301993889556834,46284824.0,ok
MSFT,2018-04-30,293.97036873767746,0.011068592126660448,96883540.0,ok
MSFT,2018-05-31,312.1271646791631,0.06176403431220567,70908715.0,ok
MSFT,2018-06-30,361.07301710303807,0.156813818092977,138371306.0,ok
MSFT,2018-07-31,390.15542891135254,0.08054440634099036,62966559.0,ok
MSFT,2018-08-31,363.34578105352426,-0.06871530131628567,75489946.0,ok
MSFT,2018-09-30,350.90641336860415,-0.03423561888857507,111144400.0,ok
MSFT,2018-10-31,382.62686561687343,0.09039576092030277,74706892.0,ok
MSFT,2018-11-30,373.22313722568674,-0.02457675933451753,82779477.0,ok
MSFT,2018-12-31,338.490802922775,-0.09306050680858302,49448092.0,ok
MSFT,2019-01-31,351.1580398904428,0.03742269171950818,115784880.0,ok
MSFT,2019-02-28,354.52868082487237,0.009598643777261051,119873621.0,ok
MSFT,2019-03-31,303.1489825280989,-0.14492395418398796,114150159.0,ok
MSFT,2019-04-30,280.84675115776344,-0.07356855096245707,97386154.0,ok
MSFT,2019-05-31,277.30420728773123,-0.012613796867609883,50592929.0,ok
MSFT,2019-06-30,290.0199046296069,0.045854685964724196,83471763.0,ok
MSFT,2019-07-31,283.7258949910985,-0.021701991959988565,50949770.0,ok
MSFT,2019-08-31,340.6781122120931,0.20072971211450885,28324771.0,ok
MSFT,2019-09-30,332.8795458533528,-0.022891304369695442,33795712.0,ok
MSFT,2019-10-31,303.8854159881756,-0.08710096557855285,92223885.0,ok
MSFT,2019-11-30,296.2608975273516,-0.025090109823239226,68679085.0,ok
MSFT,2019-12-31,337.1779777200694,0.13811164596549652,84193410.0,ok
MSFT,2020-01-31,369.4942814722628,0.09584345920427495,46792699.0,ok
MSFT,2020-02-29,340.08728038060923,-0.07958716160499246,122045418.0,ok
MSFT,2020-03-31,208.48123774045783,-0.38697725622923707,72469346.0,ok
MSFT,2020-04-30,244.73908877198102,0.17391421609200752,83716088.0,ok
MSFT,2020-05-31,216.10729114048453,-0.11698906690860578,49086729.0,ok
MSFT,2020-06-30,226.6628377113833,0.04884400945101364,51571808.0,ok
MSFT,2020-07-31,212.02658543638896,-0.06457279200585642,112372042.0,ok
MSFT,2020-08-31,185.64283527953486,-0.12443604702944011,110490195.0,ok
MSFT,2020-09-30,170.80307476540426,-0.07993715723952066,87793750.0,ok
MSFT,2020-10-31,196.45497713587045,0.15018407839378023,47921128.0,ok
MSFT,2020-11-30,212.32877193216586,0.0808011842088221,59411839.0,ok
MSFT,2020-12-31,199.88002473154242,-0.05862958226217463,112453000.0,ok
MSFT,2021-01-31,186.74719381355112,-0.06570356860636739,83484861.0,ok
MSFT,2021-02-28,215.2832145669259,0.15280562010407084,80191920.0,ok
MSFT,2021-03-31,246.42620595840867,0.1446605647083612,62328052.0,ok
MSFT,2021-04-30,261.85532845071174,0.06261153286151377,75853961.0,ok
MSFT,2021-05-31,287.45132500327344,0.09774861830768344,102391170.0,ok
MSFT,2021-06-30,291.98286405135724,0.015764543955510302,114812014.0,ok
MSFT,2021-07-31,279.6203682519442,-0.04233979908231378,93297562.0,ok
MSFT,2021-08-31,281.2783016426689,0.005929229694851212,22812547.0,ok
MSFT,2021-09-30,284.04673990823886,0.009842345639184513,39177634.0,ok
MSFT,2021-10-31,308.1778946236619,0.08495487300160054,65685525.0,ok
MSFT,2021-11-30,287.88301940150996,-0.0658544158299722,56317731.0,ok
MSFT,2021-12-31,275.9831401770545,-0.04133581497510519,43348374.0,ok
MSFT,2022-01-31,292.9681344784242,0.06154359389661668,107576207.0,ok
MSFT,2022-02-28,333.3295755197886,0.13776734153432946,116904524.0,ok
MSFT,2022-03-31,342.6632173256263,0.0280012410878423,78540559.0,ok
MSFT,2022-04-30,395.09945821103344,0.15302558965813362,114851482.0,ok
MSFT,2022-05-31,359.5554958593418,-0.08996206300213805,108021192.0,ok
MSFT,2022-06-30,311.9039828317146,-0.13252895193199465,75656196.0,ok
MSFT,2022-07-31,336.381347655836,0.0784772435475054,135033017.0,ok
MSFT,2022-08-31,349.9015663383681,0.04019312835492039,61191466.0,ok
MSFT,2022-09-30,393.0599489506843,0.12334435385345022,81025715.0,ok
MSFT,2022-10-31,378.4416714258134,-0.0371909617448839,90817125.0,ok
MSFT,2022-11-30,430.0141676004682,0.13627594440208113,72702968.0,ok
MSFT,2022-12-31,400.2038891495198,-0.06932394487673144,83128150.0,ok
MSFT,2023-01-31,385.3833303496693,-0.03703252067676288,104017739.0,ok
MSFT,2023-02-28,338.2600370680099,-0.1222764182324727,77373815.0,ok
MSFT,2023-03-31,380.3764813282197,0.12450907480904094,109651984.0,ok
MSFT,2023-04-30,410.504584819115,0.07920601028142515,104378758.0,ok
